"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Wallkill RAS 2018","13-RIOG-0.7","13-RIOG-0.7-10042018-W","Zinc",2018-10-04 11:15:00,"7440-66-6","T",10.9,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 10:15:00,"ALK","T",96,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Aluminum",2018-07-11 10:15:00,"7429-90-5","T",109,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Arsenic",2018-07-11 10:15:00,"7440-38-2","T",0.94,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Cadmium",2018-07-11 10:15:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Calcium",2018-07-11 10:15:00,"7440-70-2","T",42400,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","CHLORIDE (AS CL)",2018-07-11 10:15:00,"16887-00-6","T",73.8,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Chlorophyll A",2018-07-11 10:15:00,"479-61-8","T",1.68,"ug/l",NA,"ug/l",0.06,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Copper",2018-07-11 10:15:00,"7440-50-8","T",1.5,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","HARDNESS (AS CACO3)",2018-07-11 10:15:00,"HARD","T",132,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Iron",2018-07-11 10:15:00,"7439-89-6","T",300,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Lead",2018-07-11 10:15:00,"7439-92-1","T",0.52,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Magnesium",2018-07-11 10:15:00,"7439-95-4","T",6390,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Nickel",2018-07-11 10:15:00,"7440-02-0","T",1.6,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 10:15:00,"NO3NO2N","T",0.441,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Nitrogen",2018-07-11 10:15:00,"KN","T",1.36,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 10:15:00,"7664-41-7","T",0.0188,"mg/l",8e-04,"mg/l",0.005,"","T",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 10:15:00,"KN","T",0.92,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 10:15:00,"14797-55-8","T",0.441,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","NITROGEN, NITRITE",2018-07-11 10:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 10:15:00,"7723-14-0","T",0.0723,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Silver",2018-07-11 10:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 10:15:00,"TDS","T",253,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","TURBIDITY",2018-07-11 10:15:00,"TURB","T",4.94,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07112018-W","Zinc",2018-07-11 10:15:00,"7440-66-6","T",5.4,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 14:45:00,"ALK","T",46.4,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Aluminum",2018-07-24 14:45:00,"7429-90-5","T",1270,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Arsenic",2018-07-24 14:45:00,"7440-38-2","T",1.1,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Cadmium",2018-07-24 14:45:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Calcium",2018-07-24 14:45:00,"7440-70-2","T",21400,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","CHLORIDE (AS CL)",2018-07-24 14:45:00,"16887-00-6","T",51.3,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Chlorophyll A",2018-07-24 14:45:00,"479-61-8","T",7.53,"ug/l",NA,"ug/l",0.26,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Copper",2018-07-24 14:45:00,"7440-50-8","T",4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","HARDNESS (AS CACO3)",2018-07-24 14:45:00,"HARD","T",68.8,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Iron",2018-07-24 14:45:00,"7439-89-6","T",2560,"ug/l",13,"ug/l",100,"N","R","lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Lead",2018-07-24 14:45:00,"7439-92-1","T",2.5,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Magnesium",2018-07-24 14:45:00,"7439-95-4","T",3700,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Nickel",2018-07-24 14:45:00,"7440-02-0","T",2.5,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Nitrate+Nitrite as Nitrogen",2018-07-24 14:45:00,"NO3NO2N","T",0.429,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Nitrogen",2018-07-24 14:45:00,"KN","T",1.25,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Nitrogen, ammonia (As N)",2018-07-24 14:45:00,"7664-41-7","T",0.033,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-24 14:45:00,"KN","T",0.82,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","NITROGEN, NITRATE (AS N)",2018-07-24 14:45:00,"14797-55-8","T",0.429,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","NITROGEN, NITRITE",2018-07-24 14:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-24 14:45:00,"7723-14-0","T",0.15,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Silver",2018-07-24 14:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-24 14:45:00,"TDS","T",168,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","TURBIDITY",2018-07-24 14:45:00,"TURB","T",18,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-07242018-WS","Zinc",2018-07-24 14:45:00,"7440-66-6","T",14,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-14 12:15:00,"ALK","T",52.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Aluminum",2018-08-14 12:15:00,"7429-90-5","T",1130,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Arsenic",2018-08-14 12:15:00,"7440-38-2","T",0.92,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Cadmium",2018-08-14 12:15:00,"7440-43-9","T",0.1,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Calcium",2018-08-14 12:15:00,"7440-70-2","T",19500,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","CHLORIDE (AS CL)",2018-08-14 12:15:00,"16887-00-6","T",39.1,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Chlorophyll A",2018-08-14 12:15:00,"479-61-8","T",3.28,"ug/l",NA,"ug/l",0.16,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Copper",2018-08-14 12:15:00,"7440-50-8","T",3.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","HARDNESS (AS CACO3)",2018-08-14 12:15:00,"HARD","T",63.7,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Iron",2018-08-14 12:15:00,"7439-89-6","T",2340,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Lead",2018-08-14 12:15:00,"7439-92-1","T",2.2,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Magnesium",2018-08-14 12:15:00,"7439-95-4","T",3640,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Nickel",2018-08-14 12:15:00,"7440-02-0","T",2.7,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Nitrate+Nitrite as Nitrogen",2018-08-14 12:15:00,"NO3NO2N","T",0.152,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Nitrogen",2018-08-14 12:15:00,"KN","T",1.16,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Nitrogen, ammonia (As N)",2018-08-14 12:15:00,"7664-41-7","T",0.0251,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-14 12:15:00,"KN","T",1,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","NITROGEN, NITRATE (AS N)",2018-08-14 12:15:00,"14797-55-8","T",0.152,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","NITROGEN, NITRITE",2018-08-14 12:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-14 12:15:00,"7723-14-0","T",0.168,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Silver",2018-08-14 12:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-14 12:15:00,"TDS","T",153,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","TURBIDITY",2018-08-14 12:15:00,"TURB","T",30.9,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-08142018-WS","Zinc",2018-08-14 12:15:00,"7440-66-6","T",13.3,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 13:45:00,"ALK","T",89.6,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Aluminum",2018-09-05 13:45:00,"7429-90-5","T",55.7,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Arsenic",2018-09-05 13:45:00,"7440-38-2","T",1,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Cadmium",2018-09-05 13:45:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Calcium",2018-09-05 13:45:00,"7440-70-2","T",40300,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","CHLORIDE (AS CL)",2018-09-05 13:45:00,"16887-00-6","T",69.3,"mg/l",0.2,"mg/l",2,"","R","Accuracy error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Chlorophyll A",2018-09-05 13:45:00,"479-61-8","T",0.772,"ug/l",NA,"ug/l",0.053,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Copper",2018-09-05 13:45:00,"7440-50-8","T",1.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","HARDNESS (AS CACO3)",2018-09-05 13:45:00,"HARD","T",125,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Iron",2018-09-05 13:45:00,"7439-89-6","T",380,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Lead",2018-09-05 13:45:00,"7439-92-1","T",0.29,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Magnesium",2018-09-05 13:45:00,"7439-95-4","T",5880,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Nickel",2018-09-05 13:45:00,"7440-02-0","T",1.1,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Nitrate+Nitrite as Nitrogen",2018-09-05 13:45:00,"NO3NO2N","T",0.582,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Nitrogen",2018-09-05 13:45:00,"KN","T",1,"mg/l",NA,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Nitrogen, ammonia (As N)",2018-09-05 13:45:00,"7664-41-7","T",0.0101,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-05 13:45:00,"KN","T",0.42,"mg/l",0.08,"mg/l",0.1,"","T",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","NITROGEN, NITRATE (AS N)",2018-09-05 13:45:00,"14797-55-8","T",0.582,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","NITROGEN, NITRITE",2018-09-05 13:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-05 13:45:00,"7723-14-0","T",0.0715,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Silver",2018-09-05 13:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-05 13:45:00,"TDS","T",263,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","TURBIDITY",2018-09-05 13:45:00,"TURB","T",2.84,"ntu",0.06,"ntu",0.1,"","T",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-09052018-W","Zinc",2018-09-05 13:45:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-03 13:00:00,"ALK","T",46.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Aluminum",2018-10-03 13:00:00,"7429-90-5","T",694,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Arsenic",2018-10-03 13:00:00,"7440-38-2","T",0.88,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Cadmium",2018-10-03 13:00:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Calcium",2018-10-03 13:00:00,"7440-70-2","T",16700,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","CHLORIDE (AS CL)",2018-10-03 13:00:00,"16887-00-6","T",28.5,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Chlorophyll A",2018-10-03 13:00:00,"479-61-8","T",0.81,"ug/l",NA,"ug/l",0.16,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Copper",2018-10-03 13:00:00,"7440-50-8","T",2.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","HARDNESS (AS CACO3)",2018-10-03 13:00:00,"HARD","T",54,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Iron",2018-10-03 13:00:00,"7439-89-6","T",1200,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Lead",2018-10-03 13:00:00,"7439-92-1","T",1,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Magnesium",2018-10-03 13:00:00,"7439-95-4","T",3000,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Nickel",2018-10-03 13:00:00,"7440-02-0","T",1.7,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Nitrate+Nitrite as Nitrogen",2018-10-03 13:00:00,"NO3NO2N","T",0.205,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Nitrogen",2018-10-03 13:00:00,"KN","T",0.99,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Nitrogen, ammonia (As N)",2018-10-03 13:00:00,"7664-41-7","T",0.0115,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-03 13:00:00,"KN","T",0.78,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","NITROGEN, NITRATE (AS N)",2018-10-03 13:00:00,"14797-55-8","T",0.205,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","NITROGEN, NITRITE",2018-10-03 13:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-03 13:00:00,"7723-14-0","T",0.118,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Silver",2018-10-03 13:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-03 13:00:00,"TDS","T",134,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","TURBIDITY",2018-10-03 13:00:00,"TURB","T",8.57,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-RUTG-1.5","13-RUTG-1.5-10032018-W","Zinc",2018-10-03 13:00:00,"7440-66-6","T",7.4,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-10 12:00:00,"ALK","T",83.2,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Aluminum",2018-07-10 12:00:00,"7429-90-5","T",24.5,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Arsenic",2018-07-10 12:00:00,"7440-38-2","T",0.81,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Cadmium",2018-07-10 12:00:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Calcium",2018-07-10 12:00:00,"7440-70-2","T",32500,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","CHLORIDE (AS CL)",2018-07-10 12:00:00,"16887-00-6","T",30.4,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Chlorophyll A",2018-07-10 12:00:00,"479-61-8","T",0.722,"ug/l",NA,"ug/l",0.038,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Copper",2018-07-10 12:00:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","HARDNESS (AS CACO3)",2018-07-10 12:00:00,"HARD","T",97.1,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-SWAK-1.7","13-SWAK-1.7-07102018-W","Iron",2018-07-10 12:00:00,"7439-89-6","T",192,"ug/l",13,"ug/l",100,"","A",""
